group,pattern,SHDC,HCP,n,Bid,Loss,StDev
 0, 103,4-1-2-6, 30, 100,7C,-6.28, 6.52
 0, 103,4-1-2-6, 31, 100,7N,-.5100001, 2.94
 0, 104,5-0-2-6, 0, 100,P ,-2.349999, 3.56
 0, 104,5-0-2-6, 1, 100,P ,-2.970001, 4.11
 0, 104,5-0-2-6, 2, 100,P ,-3.040001, 4.4
 0, 104,5-0-2-6, 3, 100,1C,-4.51, 4.83
 0, 104,5-0-2-6, 4, 100,P ,-3.95, 4.81
 0, 104,5-0-2-6, 5, 100,1C,-4.300001, 4.53
 0, 104,5-0-2-6, 6, 100,2C,-5.05, 4.61
 0, 104,5-0-2-6, 7, 100,2C,-5.799999, 4.89
 0, 104,5-0-2-6, 8, 100,2C,-5.979999, 5.42
 0, 104,5-0-2-6, 9, 100,1C,-6.47, 5.6
 0, 104,5-0-2-6, 10, 100,4S,-6.4, 5.27
 0, 104,5-0-2-6, 11, 100,4S,-8.280001, 5.48
 0, 104,5-0-2-6, 12, 100,4S,-7.53, 5.6
 0, 104,5-0-2-6, 13, 100,4S,-7.680001, 5.48
 0, 104,5-0-2-6, 14, 100,4S,-7.750001, 5.65
 0, 104,5-0-2-6, 15, 100,5C,-8.470002, 5.32
 0, 104,5-0-2-6, 16, 100,4S,-7.2, 5.62
 0, 104,5-0-2-6, 17, 100,4S,-7.619999, 5.76
 0, 104,5-0-2-6, 18, 100,4S,-8.660001, 5.82
 0, 104,5-0-2-6, 19, 100,6C,-8.79, 5.41
 0, 104,5-0-2-6, 20, 100,6S,-8.94, 5.71
 0, 104,5-0-2-6, 21, 100,6C,-9.529999, 4.81
 0, 104,5-0-2-6, 22, 100,6S,-8.589999, 6.2
 0, 104,5-0-2-6, 23, 100,6C,-8.879999, 4.79
 0, 104,5-0-2-6, 24, 100,7S,-6.919999, 7.99
 0, 104,5-0-2-6, 25, 100,7S,-5.48, 7.92
 0, 104,5-0-2-6, 26, 100,7S,-5.380001, 7.99
 0, 104,5-0-2-6, 27, 100,7S,-1.01, 4.04
 0, 105,0-6-1-6, 0, 100,P ,-2.97, 4.28
 0, 105,0-6-1-6, 1, 100,P ,-4.590001, 5.16
 0, 105,0-6-1-6, 2, 100,P ,-4.059999, 4.82
 0, 105,0-6-1-6, 3, 100,P ,-3.82, 4.29
 0, 105,0-6-1-6, 4, 100,4H,-6.04, 4.8
 0, 105,0-6-1-6, 5, 100,4H,-6.05, 4.89
 0, 105,0-6-1-6, 6, 100,2H,-5.020001, 4.5
 0, 105,0-6-1-6, 7, 100,1H,-6.150001, 5.03
 0, 105,0-6-1-6, 8, 100,3H,-5.69, 4.67
 0, 105,0-6-1-6, 9, 100,4H,-6.480001, 4.61
 0, 105,0-6-1-6, 10, 100,4H,-6.859999, 4.73
 0, 105,0-6-1-6, 11, 100,4H,-7.019999, 4.75
 0, 105,0-6-1-6, 12, 100,4H,-7.520001, 5.2
 0, 105,0-6-1-6, 13, 100,5H,-7.289999, 5.33
 0, 105,0-6-1-6, 14, 100,6H,-7.49, 5.65
 0, 105,0-6-1-6, 15, 100,6H,-7.070001, 5.76
 0, 105,0-6-1-6, 16, 100,6H,-7.989997, 5.47
 0, 105,0-6-1-6, 17, 100,6C,-6.9, 5.39
 0, 105,0-6-1-6, 18, 100,6H,-6.740001, 5.53
 0, 105,0-6-1-6, 19, 100,6H,-6.790001, 5.91
 0, 105,0-6-1-6, 20, 100,6H,-7.839999, 5.43
 0, 105,0-6-1-6, 21, 100,6H,-6.67, 5.5
 0, 105,0-6-1-6, 22, 100,7H,-6.02, 7.04
 0, 105,0-6-1-6, 23, 100,7H,-4.25, 6.46
 0, 105,0-6-1-6, 24, 100,7H,-1.83, 4.82
 0, 106,1-5-1-6, 0, 100,P ,-1.99, 3.43
 0, 106,1-5-1-6, 1, 100,P ,-2.330001, 3.77
 0, 106,1-5-1-6, 2, 100,P ,-2.25, 3.58
 0, 106,1-5-1-6, 3, 100,P ,-3.259999, 4.56
 0, 106,1-5-1-6, 4, 100,P ,-3.039999, 4.26
 0, 106,1-5-1-6, 5, 100,1C,-3.22, 3.97
 0, 106,1-5-1-6, 6, 104,2C,-3.528846, 4.19
 0, 106,1-5-1-6, 7, 117,1C,-4.675213, 4.94
 0, 106,1-5-1-6, 8, 124,2C,-4.814514, 4.31
 0, 106,1-5-1-6, 9, 128,3C,-5.523438, 4.51
 0, 106,1-5-1-6, 10, 130,4H,-5.853848, 5.3
 0, 106,1-5-1-6, 11, 126,3C,-6.539682, 4.37
 0, 106,1-5-1-6, 12, 120,3C,-6.133333, 4.46
 0, 106,1-5-1-6, 13, 110,5C,-7.272728, 4.96
 0, 106,1-5-1-6, 14, 100,4H,-7.460001, 5.37
 0, 106,1-5-1-6, 15, 100,5C,-7.229998, 4.8
 0, 106,1-5-1-6, 16, 100,4H,-7, 5.31
 0, 106,1-5-1-6, 17, 100,5C,-7.860001, 4.78
 0, 106,1-5-1-6, 18, 100,4H,-6.619999, 5.15
 0, 106,1-5-1-6, 19, 100,4H,-6.48, 5.19
 0, 106,1-5-1-6, 20, 100,6C,-7.369999, 5.4
 0, 106,1-5-1-6, 21, 100,6H,-8.379999, 5.94
 0, 106,1-5-1-6, 22, 100,6C,-7.75, 4.9
 0, 106,1-5-1-6, 23, 100,6H,-7.96, 6.15
 0, 106,1-5-1-6, 24, 100,6C,-8.4, 5.16
 0, 106,1-5-1-6, 25, 100,6H,-7.740001, 5.68
 0, 106,1-5-1-6, 26, 100,6C,-7.999999, 5.18
 0, 106,1-5-1-6, 27, 100,7H,-5.340001, 6.95
 0, 106,1-5-1-6, 28, 100,7N,-1.43, 4.61
 0, 107,2-4-1-6, 0, 100,P ,-.7599999, 2.14
 0, 107,2-4-1-6, 1, 100,P ,-.75, 1.91
 0, 107,2-4-1-6, 2, 100,P ,-1.55, 3.24
 0, 107,2-4-1-6, 3, 114,P ,-2, 3.39
 0, 107,2-4-1-6, 4, 143,P ,-2.188812, 3.99
 0, 107,2-4-1-6, 5, 169,P ,-2.544378, 3.56
 0, 107,2-4-1-6, 6, 191,P ,-2.931937, 4.44
 0, 107,2-4-1-6, 7, 214,2C,-3.67757, 4.26
 0, 107,2-4-1-6, 8, 225,1C,-3.960001, 4.46
 0, 107,2-4-1-6, 9, 233,2C,-3.939916, 4.16
 0, 107,2-4-1-6, 10, 234,2C,-4.649572, 4.34
 0, 107,2-4-1-6, 11, 228,3C,-4.697368, 4.17
 0, 107,2-4-1-6, 12, 215,2C,-4.981398, 4.39
 0, 107,2-4-1-6, 13, 199,3C,-6.381909, 4.76
 0, 107,2-4-1-6, 14, 180,3C,-5.833335, 4.65
 0, 107,2-4-1-6, 15, 157,3C,-6.496815, 4.6
 0, 107,2-4-1-6, 16, 135,3C,-6.25926, 4.53
 0, 107,2-4-1-6, 17, 112,3C,-8.285717, 5.11
 0, 107,2-4-1-6, 18, 100,5C,-7.5, 5.1
 0, 107,2-4-1-6, 19, 100,3N,-8.939999, 5.52
 0, 107,2-4-1-6, 20, 100,4H,-8.6, 5.79
 0, 107,2-4-1-6, 21, 100,3N,-8.939999, 5.53
 0, 107,2-4-1-6, 22, 100,6C,-9.280003, 4.99
 0, 107,2-4-1-6, 23, 100,6C,-8.129999, 5.45
 0, 107,2-4-1-6, 24, 100,6C,-8.63, 5.17
 0, 107,2-4-1-6, 25, 100,6C,-8.129998, 5.14
 0, 107,2-4-1-6, 26, 100,6C,-8.44, 4.94
 0, 107,2-4-1-6, 27, 100,6C,-8.170001, 4.91
 0, 107,2-4-1-6, 28, 100,7C,-7.85, 6.75
 0, 107,2-4-1-6, 29, 100,7C,-6.840001, 6.84
 0, 107,2-4-1-6, 30, 100,7N,-5.74, 7.96
 0, 107,2-4-1-6, 31, 100,7N,-.29, 2.04
 0, 108,3-3-1-6, 0, 100,P ,-1.02, 2.62
 0, 108,3-3-1-6, 1, 100,P ,-.7999999, 1.99
 0, 108,3-3-1-6, 2, 100,P ,-1.44, 3.21
 0, 108,3-3-1-6, 3, 139,P ,-1.654677, 3.17
 0, 108,3-3-1-6, 4, 174,P ,-1.867816, 3.41
 0, 108,3-3-1-6, 5, 205,P ,-1.912195, 3.46
 0, 108,3-3-1-6, 6, 232,2C,-3.081897, 4.03
 0, 108,3-3-1-6, 7, 259,P ,-3.04247, 4.26
 0, 108,3-3-1-6, 8, 272,1C,-3.205882, 4.27
 0, 108,3-3-1-6, 9, 281,1C,-3.818507, 4.65
 0, 108,3-3-1-6, 10, 282,2C,-3.968085, 4.63
 0, 108,3-3-1-6, 11, 275,2C,-4.061818, 4.34
 0, 108,3-3-1-6, 12, 260,2C,-5.365385, 4.8
 0, 108,3-3-1-6, 13, 241,2C,-5.053941, 4.64
 0, 108,3-3-1-6, 14, 217,3C,-6.317972, 4.61
 0, 108,3-3-1-6, 15, 190,3C,-6.510527, 5.22
 0, 108,3-3-1-6, 16, 164,3C,-6.213416, 4.6
 0, 108,3-3-1-6, 17, 137,3C,-7.284671, 4.78
 0, 108,3-3-1-6, 18, 112,3C,-7.919642, 4.73
 0, 108,3-3-1-6, 19, 100,3N,-7.490001, 5.45
 0, 108,3-3-1-6, 20, 100,3N,-7.64, 5.54
 0, 108,3-3-1-6, 21, 100,3N,-7.549999, 5.22
 0, 108,3-3-1-6, 22, 100,3N,-8.860001, 5.3
 0, 108,3-3-1-6, 23, 100,6C,-8.75, 5.03
 0, 108,3-3-1-6, 24, 100,6C,-9.010001, 5.07
 0, 108,3-3-1-6, 25, 100,6C,-7.830001, 5.07
 0, 108,3-3-1-6, 26, 100,6C,-8.37, 5.25
 0, 108,3-3-1-6, 27, 100,6C,-8.640001, 4.95
 0, 108,3-3-1-6, 28, 100,6C,-7.96, 5.27
 0, 108,3-3-1-6, 29, 100,7C,-6.75, 6.33
 0, 108,3-3-1-6, 30, 100,7C,-7.88, 7.04
 0, 108,3-3-1-6, 31, 100,7N,-4.66, 7.8
 0, 108,3-3-1-6, 32, 100,7N,-.51, 2.94
 0, 109,4-2-1-6, 0, 100,P ,-1.31, 2.97
 0, 109,4-2-1-6, 1, 100,P ,-1.41, 2.83
 0, 109,4-2-1-6, 2, 100,P ,-1.77, 3.29
 0, 109,4-2-1-6, 3, 114,P ,-1.684211, 3.25
 0, 109,4-2-1-6, 4, 143,P ,-2.510489, 3.8
 0, 109,4-2-1-6, 5, 169,P ,-2.704142, 4.19
 0, 109,4-2-1-6, 6, 191,1C,-3.068062, 4.19
 0, 109,4-2-1-6, 7, 214,2C,-3.878504, 4.15
 0, 109,4-2-1-6, 8, 225,1C,-3.524443, 4.42
 0, 109,4-2-1-6, 9, 233,2C,-3.798283, 4.26
 0, 109,4-2-1-6, 10, 234,2C,-4.782051, 4.77
 0, 109,4-2-1-6, 11, 228,2C,-5.346492, 4.67
 0, 109,4-2-1-6, 12, 215,3C,-4.967442, 4.47
 0, 109,4-2-1-6, 13, 199,2C,-5.909547, 4.56
 0, 109,4-2-1-6, 14, 180,3C,-6.199997, 4.45
 0, 109,4-2-1-6, 15, 157,2C,-7.057324, 4.72
 0, 109,4-2-1-6, 16, 135,3C,-7.518517, 4.42
 0, 109,4-2-1-6, 17, 112,3C,-8.05357, 4.71
 0, 109,4-2-1-6, 18, 100,3N,-7.980001, 5.24
 0, 109,4-2-1-6, 19, 100,3C,-8.499999, 5.19
 0, 109,4-2-1-6, 20, 100,5C,-8.959999, 4.7
 0, 109,4-2-1-6, 21, 100,6C,-8.71, 4.97
 0, 109,4-2-1-6, 22, 100,6C,-8.539999, 4.98
 0, 109,4-2-1-6, 23, 100,6C,-8.730001, 5.2
 0, 109,4-2-1-6, 24, 100,6C,-9.210001, 4.61
 0, 109,4-2-1-6, 25, 100,6C,-8.620004, 5.29
 0, 109,4-2-1-6, 26, 100,6C,-9.100002, 4.78
 0, 109,4-2-1-6, 27, 100,7C,-9.1, 6.82
 0, 109,4-2-1-6, 28, 100,6C,-7.629999, 4.55
 0, 109,4-2-1-6, 29, 100,6C,-7.949999, 4.64
 0, 109,4-2-1-6, 30, 100,7C,-5.65, 6.42
 0, 109,4-2-1-6, 31, 100,7N,-1.24, 4.55
 0, 110,5-1-1-6, 0, 100,P ,-2.17, 3.56
 0, 110,5-1-1-6, 1, 100,P ,-3.29, 4.07
 0, 110,5-1-1-6, 2, 100,P ,-3.370001, 4.2
 0, 110,5-1-1-6, 3, 100,P ,-2.45, 3.68
 0, 110,5-1-1-6, 4, 100,P ,-3.999999, 4.9
 0, 110,5-1-1-6, 5, 100,2C,-4.97, 4.53
 0, 110,5-1-1-6, 6, 104,2C,-4.413462, 4.48
 0, 110,5-1-1-6, 7, 117,2C,-5.145301, 4.94
 0, 110,5-1-1-6, 8, 124,3C,-5.782257, 4.39
 0, 110,5-1-1-6, 9, 128,4S,-5.84375, 5.23
 0, 110,5-1-1-6, 10, 130,4S,-6.36154, 5.37
 0, 110,5-1-1-6, 11, 126,4S,-6.325395, 5.3
 0, 110,5-1-1-6, 12, 120,4S,-5.608332, 5
 0, 110,5-1-1-6, 13, 110,4S,-7.254546, 5.14
 0, 110,5-1-1-6, 14, 100,4S,-5.6, 5.36
 0, 110,5-1-1-6, 15, 100,4S,-6.290001, 5.33
 0, 110,5-1-1-6, 16, 100,4S,-6.77, 5.2
 0, 110,5-1-1-6, 17, 100,4S,-6.960001, 5.31
 0, 110,5-1-1-6, 18, 100,4S,-7, 5.69
 0, 110,5-1-1-6, 19, 100,6S,-8.83, 6.24
 0, 110,5-1-1-6, 20, 100,6C,-8.459997, 5.48
 0, 110,5-1-1-6, 21, 100,4S,-8.409998, 5.69
 0, 110,5-1-1-6, 22, 100,6C,-8.35, 5.14
 0, 110,5-1-1-6, 23, 100,6C,-7.889998, 5
 0, 110,5-1-1-6, 24, 100,6S,-8.17, 5.89
 0, 110,5-1-1-6, 25, 100,6S,-8.289996, 5.87
 0, 110,5-1-1-6, 26, 100,6S,-7.82, 5.87
 0, 110,5-1-1-6, 27, 100,7N,-6.700001, 8.38
 0, 110,5-1-1-6, 28, 100,7N,-1.73, 4.98
 0, 111,6-0-1-6, 0, 100,P ,-4.079999, 4.91
 0, 111,6-0-1-6, 1, 100,P ,-4.510001, 4.88
 0, 111,6-0-1-6, 2, 100,1S,-4.16, 4.74
 0, 111,6-0-1-6, 3, 100,1S,-5.18, 4.71
 0, 111,6-0-1-6, 4, 100,2S,-5.530001, 4.45
 0, 111,6-0-1-6, 5, 100,4S,-6.04, 4.85
 0, 111,6-0-1-6, 6, 100,4S,-5.400002, 4.45
 0, 111,6-0-1-6, 7, 100,4S,-6.65, 4.9
 0, 111,6-0-1-6, 8, 100,4S,-6.340002, 4.98
 0, 111,6-0-1-6, 9, 100,4S,-5.950001, 5.07
 0, 111,6-0-1-6, 10, 100,4S,-5.68, 5.01
 0, 111,6-0-1-6, 11, 100,4S,-5.759999, 5.2
 0, 111,6-0-1-6, 12, 100,4S,-7.71, 5.19
 0, 111,6-0-1-6, 13, 100,5S,-7.560002, 4.91
 0, 111,6-0-1-6, 14, 100,6S,-7.609999, 5.93
 0, 111,6-0-1-6, 15, 100,4S,-7.020001, 5.52
 0, 111,6-0-1-6, 16, 100,6S,-7.240001, 5.77
 0, 111,6-0-1-6, 17, 100,6S,-6.779999, 5.72
 0, 111,6-0-1-6, 18, 100,6S,-7.080001, 6.03
 0, 111,6-0-1-6, 19, 100,6S,-6.28, 6.14
 0, 111,6-0-1-6, 20, 100,6S,-6.009999, 6.04
 0, 111,6-0-1-6, 21, 100,6S,-6.869998, 5.74
 0, 111,6-0-1-6, 22, 100,7S,-4.630001, 6.88
 0, 111,6-0-1-6, 23, 100,7S,-3.27, 6.25
 0, 111,6-0-1-6, 24, 100,7S,-.98, 3.94
 0, 112,0-7-0-6, 0, 100,3H,-4.49, 4.81
 0, 112,0-7-0-6, 1, 100,3H,-5.600001, 4.69
 0, 112,0-7-0-6, 2, 100,4H,-5.59, 4.64
 0, 112,0-7-0-6, 3, 100,4H,-5.260001, 4.62
 0, 112,0-7-0-6, 4, 100,5H,-5.979999, 4.85
 0, 112,0-7-0-6, 5, 100,4H,-6.28, 4.68
 0, 112,0-7-0-6, 6, 100,5H,-6.920001, 4.41
 0, 112,0-7-0-6, 7, 100,5H,-6.409998, 4.68
 0, 112,0-7-0-6, 8, 100,5H,-6.469999, 4.69
 0, 112,0-7-0-6, 9, 100,6H,-6.379999, 5.18
 0, 112,0-7-0-6, 10, 100,6H,-6.690001, 5.15
 0, 112,0-7-0-6, 11, 100,6H,-7.49, 5.19
 0, 112,0-7-0-6, 12, 100,5H,-6.659999, 5.13
 0, 112,0-7-0-6, 13, 100,6H,-6.16, 5.3
 0, 112,0-7-0-6, 14, 100,6H,-7.499999, 5.38
 0, 112,0-7-0-6, 15, 100,6H,-6.83, 4.84
 0, 112,0-7-0-6, 16, 100,7H,-6.09, 6.67
 0, 112,0-7-0-6, 17, 100,7H,-5.030001, 6.38
 0, 112,0-7-0-6, 18, 100,7H,-3.800001, 6.41
 0, 112,0-7-0-6, 19, 100,7H,-1.42, 4.27
 0, 112,0-7-0-6, 20, 100,7H,-1.42, 3.7
 0, 113,1-6-0-6, 0, 100,P ,-3.329999, 4.19
 0, 113,1-6-0-6, 1, 100,P ,-3.670001, 4.36
 0, 113,1-6-0-6, 2, 100,P ,-4.290001, 4.6
 0, 113,1-6-0-6, 3, 100,P ,-5.21, 5.2
 0, 113,1-6-0-6, 4, 100,3C,-5.55, 4.98
 0, 113,1-6-0-6, 5, 100,4H,-5.66, 4.85
 0, 113,1-6-0-6, 6, 100,4H,-5.74, 4.41
 0, 113,1-6-0-6, 7, 100,4H,-6.329998, 4.83
 0, 113,1-6-0-6, 8, 100,4H,-6.5, 4.56
 0, 113,1-6-0-6, 9, 100,4H,-6.369999, 4.67
 0, 113,1-6-0-6, 10, 100,5H,-5.61, 5.14
 0, 113,1-6-0-6, 11, 100,5H,-6.95, 5.23
 0, 113,1-6-0-6, 12, 100,6H,-7.719999, 5.9
 0, 113,1-6-0-6, 13, 100,4H,-7.150001, 5.04
 0, 113,1-6-0-6, 14, 100,5H,-7.32, 5.21
 0, 113,1-6-0-6, 15, 100,6C,-7.84, 5.24
 0, 113,1-6-0-6, 16, 100,6H,-7.6, 5.42
 0, 113,1-6-0-6, 17, 100,6H,-7.12, 5.57
 0, 113,1-6-0-6, 18, 100,6H,-6.05, 5.48
 0, 113,1-6-0-6, 19, 100,6H,-6.47, 5.58
 0, 113,1-6-0-6, 20, 100,6H,-6.3, 5.37
 0, 113,1-6-0-6, 21, 100,6H,-6.49, 5.86
 0, 113,1-6-0-6, 22, 100,6H,-6.450001, 5.48
 0, 113,1-6-0-6, 23, 100,7H,-4.31, 6.73
 0, 113,1-6-0-6, 24, 100,7H,-1.3, 3.99
 0, 114,2-5-0-6, 0, 100,P ,-2.68, 4.26
 0, 114,2-5-0-6, 1, 100,P ,-2.65, 3.93
 0, 114,2-5-0-6, 2, 100,P ,-2.77, 4.08
 0, 114,2-5-0-6, 3, 100,P ,-3.24, 4.12
 0, 114,2-5-0-6, 4, 100,1C,-3.349999, 4.3
 0, 114,2-5-0-6, 5, 100,1C,-3.939999, 4.52
 0, 114,2-5-0-6, 6, 100,2C,-3.29, 3.95
 0, 114,2-5-0-6, 7, 100,3C,-4.930001, 4.51
 0, 114,2-5-0-6, 8, 100,2C,-4.670001, 4.59
 0, 114,2-5-0-6, 9, 100,2C,-6.06, 5.03
 0, 114,2-5-0-6, 10, 100,3C,-8.089997, 5.16
 0, 114,2-5-0-6, 11, 100,4H,-6.71, 5.13
 0, 114,2-5-0-6, 12, 100,5C,-7.900001, 4.87
 0, 114,2-5-0-6, 13, 100,4H,-7.800001, 5.12
 0, 114,2-5-0-6, 14, 100,4H,-7.460001, 5.53
 0, 114,2-5-0-6, 15, 100,4H,-7.95, 5.27
 0, 114,2-5-0-6, 16, 100,5C,-8.339998, 5.08
 0, 114,2-5-0-6, 17, 100,4H,-8.080002, 5.79
 0, 114,2-5-0-6, 18, 100,6H,-9.189998, 6.04
 0, 114,2-5-0-6, 19, 100,6H,-8.379999, 6.18
 0, 114,2-5-0-6, 20, 100,6H,-8.009999, 6.1
 0, 114,2-5-0-6, 21, 100,6C,-8.400002, 4.78
 0, 114,2-5-0-6, 22, 100,6H,-9.19, 5.32
 0, 114,2-5-0-6, 23, 100,7C,-8.289998, 6.9
 0, 114,2-5-0-6, 24, 100,7H,-7.87, 7.75
 0, 114,2-5-0-6, 25, 100,7H,-6.53, 8.04
 0, 114,2-5-0-6, 26, 100,7C,-3.72, 4.75
 0, 114,2-5-0-6, 27, 100,7H,-3.129999, 6.48
 0, 115,3-4-0-6, 0, 100,P ,-1.89, 3.66
 0, 115,3-4-0-6, 1, 100,P ,-1.919999, 3.5
 0, 115,3-4-0-6, 2, 100,P ,-1.85, 3.14
 0, 115,3-4-0-6, 3, 100,P ,-2.45, 4.48
 0, 115,3-4-0-6, 4, 100,P ,-2.6, 4.05
 0, 115,3-4-0-6, 5, 100,P ,-3.880001, 4.45
 0, 115,3-4-0-6, 6, 101,P ,-3.485148, 4.29
 0, 115,3-4-0-6, 7, 113,2C,-3.548673, 4.5
 0, 115,3-4-0-6, 8, 120,2C,-5.35, 5
 0, 115,3-4-0-6, 9, 124,2C,-4.387095, 4.56
 0, 115,3-4-0-6, 10, 125,2C,-5.832001, 4.59
 0, 115,3-4-0-6, 11, 122,3C,-5.893442, 5.2
 0, 115,3-4-0-6, 12, 115,2C,-7.147826, 4.96
 0, 115,3-4-0-6, 13, 107,3C,-6.747664, 4.6
 0, 115,3-4-0-6, 14, 100,3C,-8.780002, 5.03
 0, 115,3-4-0-6, 15, 100,3C,-8.510002, 5.03
 0, 115,3-4-0-6, 16, 100,5C,-9.050002, 4.66
 0, 115,3-4-0-6, 17, 100,5C,-8.249997, 4.72
 0, 115,3-4-0-6, 18, 100,5C,-9.229998, 4.72
 0, 115,3-4-0-6, 19, 100,6C,-9.219998, 4.97
 0, 115,3-4-0-6, 20, 100,6C,-9.589999, 5.35
 0, 115,3-4-0-6, 21, 100,6C,-8.330003, 5.04
 0, 115,3-4-0-6, 22, 100,6C,-8.39, 5.33
 0, 115,3-4-0-6, 23, 100,6C,-8.189999, 5.2
 0, 115,3-4-0-6, 24, 100,7C,-9.549999, 6.87
 0, 115,3-4-0-6, 25, 100,7C,-7.85, 7.07
 0, 115,3-4-0-6, 26, 100,7C,-7.26, 6.98
 0, 115,3-4-0-6, 27, 100,7C,-5.810001, 6.81
 0, 115,3-4-0-6, 28, 100,7C,-3.97, 5.53
 0, 115,3-4-0-6, 29, 100,7C,-3.27, 4.45
 0, 116,4-3-0-6, 0, 100,P ,-1.5, 3
 0, 116,4-3-0-6, 1, 100,P ,-1.14, 2.57
 0, 116,4-3-0-6, 2, 100,P ,-2.89, 4.42
 0, 116,4-3-0-6, 3, 100,P ,-2.52, 4.04
 0, 116,4-3-0-6, 4, 100,P ,-3.5, 4.61
 0, 116,4-3-0-6, 5, 100,P ,-3.87, 4.92
 0, 116,4-3-0-6, 6, 101,2C,-4.069306, 4.37
 0, 116,4-3-0-6, 7, 113,1C,-4.159291, 4.46
 0, 116,4-3-0-6, 8, 120,2C,-4.625, 4.66
 0, 116,4-3-0-6, 9, 124,2C,-5.959677, 4.38
 0, 116,4-3-0-6, 10, 125,2C,-6.183999, 5.02
 0, 116,4-3-0-6, 11, 122,2C,-5.672131, 5.03
 0, 116,4-3-0-6, 12, 115,3C,-6.226087, 4.98
 0, 116,4-3-0-6, 13, 107,3C,-7.551402, 5.09
 0, 116,4-3-0-6, 14, 100,3C,-7.67, 4.96
 0, 116,4-3-0-6, 15, 100,5C,-8.53, 5.13
 0, 116,4-3-0-6, 16, 100,3C,-8.389998, 5.33
 0, 116,4-3-0-6, 17, 100,5C,-8.55, 4.84
 0, 116,4-3-0-6, 18, 100,5C,-9.109998, 4.82
 0, 116,4-3-0-6, 19, 100,6C,-9.560001, 4.91
 0, 116,4-3-0-6, 20, 100,6C,-9.500002, 4.91
 0, 116,4-3-0-6, 21, 100,6C,-9.639997, 5.33
 0, 116,4-3-0-6, 22, 100,6C,-9.490001, 4.73
 0, 116,4-3-0-6, 23, 100,6C,-8.499999, 4.91
 0, 116,4-3-0-6, 24, 100,6C,-8.51, 4.95
 0, 116,4-3-0-6, 25, 100,6C,-8.469998, 5.28
 0, 116,4-3-0-6, 26, 100,7C,-6.26, 7.01
 0, 116,4-3-0-6, 27, 100,7C,-6.63, 6.82
 0, 116,4-3-0-6, 28, 100,7C,-5.07, 6.33
 0, 116,4-3-0-6, 29, 100,7C,-2.480001, 3.73
 0, 117,5-2-0-6, 0, 100,1C,-2.15, 3.34
 0, 117,5-2-0-6, 1, 100,P ,-2.64, 4.1
 0, 117,5-2-0-6, 2, 100,P ,-3.059999, 4.04
 0, 117,5-2-0-6, 3, 100,P ,-3.93, 4.9
 0, 117,5-2-0-6, 4, 100,P ,-3.91, 4.66
 0, 117,5-2-0-6, 5, 100,1C,-3.76, 4.31
 0, 117,5-2-0-6, 6, 100,1S,-5.26, 4.93
 0, 117,5-2-0-6, 7, 100,1C,-5.249999, 4.96
 0, 117,5-2-0-6, 8, 100,2C,-4.99, 4.78
 0, 117,5-2-0-6, 9, 100,2S,-7.030001, 4.48
 0, 117,5-2-0-6, 10, 100,4S,-6.190001, 5.29
 0, 117,5-2-0-6, 11, 100,4S,-7.210001, 5.3
 0, 117,5-2-0-6, 12, 100,4S,-7.000001, 5.63
 0, 117,5-2-0-6, 13, 100,4S,-8.22, 5.23
 0, 117,5-2-0-6, 14, 100,4S,-6.979999, 5.78
 0, 117,5-2-0-6, 15, 100,4S,-7.04, 5.37
 0, 117,5-2-0-6, 16, 100,4S,-7.64, 5.49
 0, 117,5-2-0-6, 17, 100,4S,-8.620002, 5.24
 0, 117,5-2-0-6, 18, 100,4S,-9.04, 5.41
 0, 117,5-2-0-6, 19, 100,4S,-8.760001, 5.58
 0, 117,5-2-0-6, 20, 100,6C,-9.400002, 4.76
 0, 117,5-2-0-6, 21, 100,6S,-9.250003, 5.4
 0, 117,5-2-0-6, 22, 100,6C,-9.290001, 4.63
 0, 117,5-2-0-6, 23, 100,7C,-8.7, 6.69
 0, 117,5-2-0-6, 24, 100,7S,-8.39, 8.1
 0, 117,5-2-0-6, 25, 100,7S,-6.170001, 7.87
 0, 117,5-2-0-6, 26, 100,7S,-5.06, 7.68
 0, 117,5-2-0-6, 27, 100,7S,-2.190001, 5.74
 0, 118,6-1-0-6, 0, 100,P ,-4.23, 4.91
 0, 118,6-1-0-6, 1, 100,P ,-4.549999, 5.24
 0, 118,6-1-0-6, 2, 100,P ,-4.050001, 4.65
 0, 118,6-1-0-6, 3, 100,2S,-4.4, 4.59
 0, 118,6-1-0-6, 4, 100,2S,-5.59, 4.96
 0, 118,6-1-0-6, 5, 100,4S,-5.53, 5.02
 0, 118,6-1-0-6, 6, 100,4S,-5.05, 4.45
 0, 118,6-1-0-6, 7, 100,4S,-6.099999, 4.71
 0, 118,6-1-0-6, 8, 100,4S,-6.210001, 4.94
 0, 118,6-1-0-6, 9, 100,4S,-6.579999, 4.73
 0, 118,6-1-0-6, 10, 100,4S,-6.320001, 4.68
 0, 118,6-1-0-6, 11, 100,4S,-5.9, 4.99
 0, 118,6-1-0-6, 12, 100,5S,-7.259999, 5.36
 0, 118,6-1-0-6, 13, 100,4S,-6.980001, 5.11
 0, 118,6-1-0-6, 14, 100,6S,-7.829998, 5.62
 0, 118,6-1-0-6, 15, 100,6S,-7.270002, 5.67
 0, 118,6-1-0-6, 16, 100,6S,-7.519998, 5.58
 0, 118,6-1-0-6, 17, 100,6S,-7.33, 5.72
 0, 118,6-1-0-6, 18, 100,6S,-7.840001, 6.23
